Sample	100	101	102	103	104	105	106	107	108	109	110	111	112	113	114	115	116	117	118	119	120	121	122	123	124	125	126
Sample_IPO3916_C10_R2_val_2	19122.0	19249.0	19550.0	19695.0	20598.0	20834.0	21248.0	21888.0	22712.0	23731.0	23951.0	25373.0	26484.0	27698.0	29238.0	31857.0	34791.0	38125.0	41493.0	49361.0	60447.0	80479.0	126455.0	227433.0	565318.0	1489715.0	3887758.0
Sample_IPO3916_C11_R1_val_1	30318.0	30805.0	31322.0	31748.0	32636.0	33001.0	33475.0	34141.0	35659.0	36482.0	38132.0	39434.0	41131.0	43127.0	45628.0	47836.0	52305.0	57091.0	64033.0	74071.0	91232.0	120962.0	190593.0	364228.0	910317.0	2413273.0	7313725.0
Sample_IPO3916_C11_R2_val_2	31300.0	31972.0	32510.0	32914.0	34027.0	34307.0	34700.0	35908.0	37216.0	38347.0	39876.0	41477.0	43619.0	45595.0	49154.0	51201.0	55784.0	62123.0	68105.0	79046.0	97459.0	131746.0	203787.0	391466.0	953866.0	2498812.0	7080388.0
Sample_IPO3916_C12_R1_val_1	11523.0	11613.0	11766.0	11912.0	12395.0	12209.0	12798.0	13040.0	13583.0	14165.0	14149.0	14562.0	15356.0	16244.0	17369.0	18370.0	20491.0	22785.0	26521.0	31866.0	39815.0	54954.0	99127.0	191288.0	514350.0	1382615.0	4043310.0
Sample_IPO3916_C12_R2_val_2	12683.0	12927.0	13096.0	13244.0	13832.0	13972.0	14187.0	14885.0	15473.0	16025.0	16324.0	17144.0	18153.0	19522.0	21286.0	22820.0	25177.0	28555.0	31961.0	38623.0	49124.0	67333.0	114542.0	221163.0	553580.0	1432266.0	3830279.0
Sample_IPO3916_C1_R1_val_1	21697.0	21753.0	20350.0	20857.0	21451.0	21976.0	21396.0	23151.0	22017.0	23418.0	23580.0	24200.0	23769.0	26906.0	26079.0	27711.0	28507.0	30020.0	31863.0	39593.0	42392.0	54424.0	77769.0	129949.0	309929.0	815148.0	2308143.0
Sample_IPO3916_C1_R2_val_2	21409.0	20532.0	19738.0	20063.0	20712.0	21928.0	21011.0	21232.0	21181.0	22139.0	22856.0	24259.0	23443.0	24474.0	25588.0	26744.0	28041.0	30246.0	31110.0	36122.0	41783.0	53888.0	80282.0	134464.0	319044.0	855729.0	2270030.0
Sample_IPO3916_C2_R1_val_1	41261.0	40998.0	41664.0	42317.0	43934.0	43093.0	43702.0	45198.0	47118.0	47024.0	47497.0	48348.0	50617.0	52452.0	54780.0	56492.0	59282.0	63932.0	70918.0	80485.0	93691.0	119205.0	187803.0	336430.0	852674.0	2183128.0	6166590.0
Sample_IPO3916_C2_R2_val_2	43670.0	43593.0	44212.0	44935.0	46636.0	46167.0	46624.0	48485.0	50396.0	51028.0	51454.0	53078.0	55440.0	58413.0	61961.0	64014.0	67465.0	73482.0	80153.0	91975.0	108983.0	141310.0	215148.0	379646.0	912827.0	2255752.0	5823786.0
Sample_IPO3916_C3_R1_val_1	25883.0	25450.0	25313.0	25059.0	25551.0	26382.0	26464.0	27232.0	27247.0	28091.0	28021.0	29324.0	29436.0	30649.0	31241.0	33099.0	34459.0	36077.0	38260.0	44324.0	50569.0	63741.0	94161.0	161978.0	392564.0	1048290.0	3065536.0
Sample_IPO3916_C3_R2_val_2	26353.0	25846.0	25582.0	25530.0	26090.0	26974.0	26905.0	27470.0	27826.0	28461.0	28951.0	30324.0	30850.0	31222.0	32752.0	34311.0	36408.0	38662.0	40519.0	45980.0	54794.0	69054.0	102606.0	175327.0	417180.0	1093984.0	2944440.0
Sample_IPO3916_C4_R1_val_1	3626.0	3938.0	3791.0	4260.0	4670.0	3933.0	4159.0	4583.0	4922.0	4688.0	5207.0	5185.0	5740.0	5938.0	6777.0	7221.0	7731.0	9179.0	10741.0	13450.0	17713.0	25831.0	64367.0	116694.0	318077.0	938229.0	2830504.0
Sample_IPO3916_C4_R2_val_2	6073.0	6073.0	6241.0	6514.0	7370.0	6738.0	6902.0	8451.0	8410.0	8849.0	9455.0	9420.0	10673.0	11409.0	13637.0	14279.0	15530.0	18868.0	21487.0	27307.0	34684.0	48994.0	89094.0	162651.0	364331.0	983513.0	2524201.0
Sample_IPO3916_C5_R1_val_1	7565.0	7573.0	7977.0	8079.0	8183.0	8337.0	8546.0	8731.0	9146.0	9388.0	9703.0	10081.0	10573.0	11574.0	12159.0	13151.0	14332.0	16302.0	19046.0	22704.0	29285.0	40758.0	71361.0	141251.0	372042.0	984532.0	2720522.0
Sample_IPO3916_C5_R2_val_2	8935.0	8845.0	9374.0	9603.0	9658.0	9982.0	10203.0	10582.0	11157.0	11588.0	12039.0	12639.0	13674.0	14652.0	16023.0	17365.0	19189.0	21862.0	25043.0	29760.0	38263.0	52664.0	87219.0	166000.0	403518.0	1017702.0	2535362.0
